Data,Bioma,Estados,Nível 0,Area_Queimada_ha
2019-04-01,Amazônia,Pará,Antrópico,1478.899042
2019-04-01,Amazônia,Pará,Antrópico,0.802680042
2019-04-01,Amazônia,Pará,Natural,4.818660162
2019-04-01,Amazônia,Pará,Natural,348.9551502
2019-04-01,Amazônia,Pará,Natural,157.718748
2019-04-01,Amazônia,Pará,Natural,43.63033288
2019-04-01,Amazônia,Pará,Natural,478.760886
2019-04-01,Amazônia,Pará,Natural,346.53289
2019-08-01,Amazônia,Pará,Antrópico,1.340043634
2019-08-01,Amazônia,Pará,Antrópico,4300.083815
2019-08-01,Amazônia,Pará,Antrópico,3389.495788
2019-08-01,Amazônia,Pará,Antrópico,531997.7498
2019-08-01,Amazônia,Pará,Antrópico,131.6892543
2019-08-01,Amazônia,Pará,Antrópico,0.265235535
2019-08-01,Amazônia,Pará,Natural,440.1546824
2019-08-01,Amazônia,Pará,Natural,67649.98398
2019-08-01,Amazônia,Pará,Natural,16675.47301
2019-08-01,Amazônia,Pará,Natural,12908.57949
2019-08-01,Amazônia,Pará,Natural,38741.40823
2019-08-01,Amazônia,Pará,Natural,28595.02409
2019-12-01,Amazônia,Pará,Antrópico,43.31711858
2019-12-01,Amazônia,Pará,Antrópico,1918.086693
2019-12-01,Amazônia,Pará,Antrópico,644.3904121
2019-12-01,Amazônia,Pará,Antrópico,104122.9345
2019-12-01,Amazônia,Pará,Antrópico,270.277252
2019-12-01,Amazônia,Pará,Antrópico,0.53635567
2019-12-01,Amazônia,Pará,Natural,1667.482278
2019-12-01,Amazônia,Pará,Natural,18297.30938
2019-12-01,Amazônia,Pará,Natural,6.257032507
2019-12-01,Amazônia,Pará,Natural,689.532079
2019-12-01,Amazônia,Pará,Natural,25343.82488
2019-12-01,Amazônia,Pará,Natural,2.055779388
2019-12-01,Amazônia,Pará,Natural,20202.30689
2019-12-01,Amazônia,Pará,Natural,90.93143077
2019-02-01,Amazônia,Pará,Antrópico,945.6910683
2019-02-01,Amazônia,Pará,Antrópico,1428.109931
2019-02-01,Amazônia,Pará,Antrópico,3145.524866
2019-02-01,Amazônia,Pará,Antrópico,0.178241901
2019-02-01,Amazônia,Pará,Natural,52.16146065
2019-02-01,Amazônia,Pará,Natural,824.0606661
2019-02-01,Amazônia,Pará,Natural,0.446922803
2019-02-01,Amazônia,Pará,Natural,155.7045492
2019-02-01,Amazônia,Pará,Natural,263.8364854
2019-02-01,Amazônia,Pará,Natural,150.3492603
2019-02-01,Amazônia,Pará,Natural,37.50329958
2019-01-01,Amazônia,Pará,Antrópico,1.250990448
2019-01-01,Amazônia,Pará,Antrópico,781.3099354
2019-01-01,Amazônia,Pará,Antrópico,1059.242835
2019-01-01,Amazônia,Pará,Antrópico,29397.07963
2019-01-01,Amazônia,Pará,Antrópico,49.02442877
2019-01-01,Amazônia,Pará,Natural,538.3356047
2019-01-01,Amazônia,Pará,Natural,7385.62127
2019-01-01,Amazônia,Pará,Natural,2.145310925
2019-01-01,Amazônia,Pará,Natural,98.82220611
2019-01-01,Amazônia,Pará,Natural,5018.35874
2019-01-01,Amazônia,Pará,Natural,0.178765735
2019-01-01,Amazônia,Pará,Natural,1082.309256
2019-01-01,Amazônia,Pará,Natural,12.89620196
2019-07-01,Amazônia,Pará,Antrópico,1.787059729
2019-07-01,Amazônia,Pará,Antrópico,2781.512922
2019-07-01,Amazônia,Pará,Antrópico,1081.261154
2019-07-01,Amazônia,Pará,Antrópico,60578.52586
2019-07-01,Amazônia,Pará,Antrópico,71.38201635
2019-07-01,Amazônia,Pará,Antrópico,0.804357568
2019-07-01,Amazônia,Pará,Natural,400.4697256
2019-07-01,Amazônia,Pará,Natural,3573.842297
2019-07-01,Amazônia,Pará,Natural,1309.930877
2019-07-01,Amazônia,Pará,Natural,10462.42281
2019-07-01,Amazônia,Pará,Natural,9841.765733
2019-07-01,Amazônia,Pará,Natural,4110.820006
2019-06-01,Amazônia,Pará,Antrópico,0.803610584
2019-06-01,Amazônia,Pará,Antrópico,2297.550466
2019-06-01,Amazônia,Pará,Antrópico,1044.522714
2019-06-01,Amazônia,Pará,Antrópico,12600.31718
2019-06-01,Amazônia,Pará,Antrópico,70.76728368
2019-06-01,Amazônia,Pará,Natural,143.0282928
2019-06-01,Amazônia,Pará,Natural,929.1840199
2019-06-01,Amazônia,Pará,Natural,885.2790618
2019-06-01,Amazônia,Pará,Natural,4654.207895
2019-06-01,Amazônia,Pará,Natural,4460.147546
2019-06-01,Amazônia,Pará,Natural,4311.349345
2019-05-01,Amazônia,Pará,Antrópico,335.8240812
2019-05-01,Amazônia,Pará,Antrópico,661.5418885
2019-05-01,Amazônia,Pará,Antrópico,2347.37745
2019-05-01,Amazônia,Pará,Antrópico,1.335369947
2019-05-01,Amazônia,Pará,Natural,15.13301866
2019-05-01,Amazônia,Pará,Natural,392.8706896
2019-05-01,Amazônia,Pará,Natural,136.3929393
2019-05-01,Amazônia,Pará,Natural,117.4606327
2019-05-01,Amazônia,Pará,Natural,225.6965465
2019-05-01,Amazônia,Pará,Natural,309.5796586
2019-03-01,Amazônia,Pará,Antrópico,411.0918299
2019-03-01,Amazônia,Pará,Antrópico,896.7153418
2019-03-01,Amazônia,Pará,Antrópico,1520.165649
2019-03-01,Amazônia,Pará,Antrópico,5.254720691
2019-03-01,Amazônia,Pará,Natural,35.26988136
2019-03-01,Amazônia,Pará,Natural,405.8225462
2019-03-01,Amazônia,Pará,Natural,125.2659759
2019-03-01,Amazônia,Pará,Natural,87.07743747
2019-03-01,Amazônia,Pará,Natural,1264.560425
2019-03-01,Amazônia,Pará,Natural,1.507561835
2019-11-01,Amazônia,Pará,Antrópico,8.309857294
2019-11-01,Amazônia,Pará,Antrópico,2975.625911
2019-11-01,Amazônia,Pará,Antrópico,1850.921234
2019-11-01,Amazônia,Pará,Antrópico,170716.2933
2019-11-01,Amazônia,Pará,Antrópico,161.0713261
2019-11-01,Amazônia,Pará,Natural,1938.895303
2019-11-01,Amazônia,Pará,Natural,29062.60326
2019-11-01,Amazônia,Pará,Natural,4.111786945
2019-11-01,Amazônia,Pará,Natural,1877.735741
2019-11-01,Amazônia,Pará,Natural,48993.81788
2019-11-01,Amazônia,Pará,Natural,1.698313312
2019-11-01,Amazônia,Pará,Natural,35775.54712
2019-11-01,Amazônia,Pará,Natural,85.55659651
2019-10-01,Amazônia,Pará,Antrópico,4.197764606
2019-10-01,Amazônia,Pará,Antrópico,4208.183011
2019-10-01,Amazônia,Pará,Antrópico,8267.386524
2019-10-01,Amazônia,Pará,Antrópico,186630.6636
2019-10-01,Amazônia,Pará,Antrópico,354.232418
2019-10-01,Amazônia,Pará,Natural,1381.899089
2019-10-01,Amazônia,Pará,Natural,28471.60964
2019-10-01,Amazônia,Pará,Natural,0.536326294
2019-10-01,Amazônia,Pará,Natural,4785.570158
2019-10-01,Amazônia,Pará,Natural,35653.62936
2019-10-01,Amazônia,Pará,Natural,0.893788123
2019-10-01,Amazônia,Pará,Natural,62791.1823
2019-10-01,Amazônia,Pará,Natural,858.7864863
2019-09-01,Amazônia,Pará,Antrópico,2382.022835
2019-09-01,Amazônia,Pará,Antrópico,1346.355179
2019-09-01,Amazônia,Pará,Antrópico,359564.3045
2019-09-01,Amazônia,Pará,Antrópico,107.6880336
2019-09-01,Amazônia,Pará,Antrópico,0.088356122
2019-09-01,Amazônia,Pará,Natural,1069.546579
2019-09-01,Amazônia,Pará,Natural,123633.8194
2019-09-01,Amazônia,Pará,Natural,0.446904425
2019-09-01,Amazônia,Pará,Natural,13923.50958
2019-09-01,Amazônia,Pará,Natural,24424.95859
2019-09-01,Amazônia,Pará,Natural,2.323810932
2019-09-01,Amazônia,Pará,Natural,92401.32638
2019-09-01,Amazônia,Pará,Natural,33562.58321
2019-04-01,Amazônia,Rondônia,Antrópico,158.8914876
2019-04-01,Amazônia,Rondônia,Antrópico,566.2639102
2019-04-01,Amazônia,Rondônia,Antrópico,815.6400223
2019-04-01,Amazônia,Rondônia,Natural,2.543124732
2019-04-01,Amazônia,Rondônia,Natural,18.30747054
2019-04-01,Amazônia,Rondônia,Natural,166.9637222
2019-04-01,Amazônia,Rondônia,Natural,200.5515286
2019-04-01,Amazônia,Rondônia,Natural,66.63989218
2019-08-01,Amazônia,Rondônia,Antrópico,2176.773551
2019-08-01,Amazônia,Rondônia,Antrópico,2689.306616
2019-08-01,Amazônia,Rondônia,Antrópico,205083.5893
2019-08-01,Amazônia,Rondônia,Natural,138.7867422
2019-08-01,Amazônia,Rondônia,Natural,19576.03357
2019-08-01,Amazônia,Rondônia,Natural,6579.60593
2019-08-01,Amazônia,Rondônia,Natural,4237.83963
2019-08-01,Amazônia,Rondônia,Natural,11755.06554
2019-08-01,Amazônia,Rondônia,Natural,327.6803642
2019-12-01,Amazônia,Rondônia,Antrópico,319.8996935
2019-12-01,Amazônia,Rondônia,Antrópico,385.5137447
2019-12-01,Amazônia,Rondônia,Antrópico,8409.831541
2019-12-01,Amazônia,Rondônia,Natural,9.160860364
2019-12-01,Amazônia,Rondônia,Natural,862.6013328
2019-12-01,Amazônia,Rondônia,Natural,95.13009045
2019-12-01,Amazônia,Rondônia,Natural,1623.300363
2019-12-01,Amazônia,Rondônia,Natural,212.6522915
2019-12-01,Amazônia,Rondônia,Natural,18.93554
2019-02-01,Amazônia,Rondônia,Antrópico,258.5573895
2019-02-01,Amazônia,Rondônia,Antrópico,1056.09016
2019-02-01,Amazônia,Rondônia,Antrópico,1179.379017
2019-02-01,Amazônia,Rondônia,Natural,107.1965275
2019-02-01,Amazônia,Rondônia,Natural,9.592323138
2019-02-01,Amazônia,Rondônia,Natural,483.5721483
2019-02-01,Amazônia,Rondônia,Natural,15.99305798
2019-01-01,Amazônia,Rondônia,Antrópico,195.0973984
2019-01-01,Amazônia,Rondônia,Antrópico,639.7037531
2019-01-01,Amazônia,Rondônia,Antrópico,4616.953126
2019-01-01,Amazônia,Rondônia,Natural,5.860598761
2019-01-01,Amazônia,Rondônia,Natural,906.6303041
2019-01-01,Amazônia,Rondônia,Natural,131.999415
2019-01-01,Amazônia,Rondônia,Natural,1745.239298
2019-01-01,Amazônia,Rondônia,Natural,23.05284994
2019-01-01,Amazônia,Rondônia,Natural,4.134981879
2019-07-01,Amazônia,Rondônia,Antrópico,1163.589492
2019-07-01,Amazônia,Rondônia,Antrópico,3005.046725
2019-07-01,Amazônia,Rondônia,Antrópico,28795.26228
2019-07-01,Amazônia,Rondônia,Natural,10.69429155
2019-07-01,Amazônia,Rondônia,Natural,1428.324391
2019-07-01,Amazônia,Rondônia,Natural,1457.182249
2019-07-01,Amazônia,Rondônia,Natural,4715.685968
2019-07-01,Amazônia,Rondônia,Natural,2064.459528
2019-07-01,Amazônia,Rondônia,Natural,26.37944279
2019-06-01,Amazônia,Rondônia,Antrópico,2370.358386
2019-06-01,Amazônia,Rondônia,Antrópico,4969.668377
2019-06-01,Amazônia,Rondônia,Antrópico,11684.03907
2019-06-01,Amazônia,Rondônia,Antrópico,1.397361133
2019-06-01,Amazônia,Rondônia,Natural,5.532609534
2019-06-01,Amazônia,Rondônia,Natural,564.9181186
2019-06-01,Amazônia,Rondônia,Natural,780.1046384
2019-06-01,Amazônia,Rondônia,Natural,1435.900187
2019-06-01,Amazônia,Rondônia,Natural,780.5856093
2019-06-01,Amazônia,Rondônia,Natural,2.897901471
2019-05-01,Amazônia,Rondônia,Antrópico,1383.77278
2019-05-01,Amazônia,Rondônia,Antrópico,3378.812075
2019-05-01,Amazônia,Rondônia,Antrópico,4136.164848
2019-05-01,Amazônia,Rondônia,Natural,3.328028693
2019-05-01,Amazônia,Rondônia,Natural,90.74303485
2019-05-01,Amazônia,Rondônia,Natural,586.513105
2019-05-01,Amazônia,Rondônia,Natural,743.23181
2019-05-01,Amazônia,Rondônia,Natural,99.14052144
2019-03-01,Amazônia,Rondônia,Antrópico,483.5089793
2019-03-01,Amazônia,Rondônia,Antrópico,1364.572925
2019-03-01,Amazônia,Rondônia,Antrópico,884.6061967
2019-03-01,Amazônia,Rondônia,Antrópico,0.087364282
2019-03-01,Amazônia,Rondônia,Natural,2.281235406
2019-03-01,Amazônia,Rondônia,Natural,77.7294504
2019-03-01,Amazônia,Rondônia,Natural,111.8822252
2019-03-01,Amazônia,Rondônia,Natural,287.6751939
2019-03-01,Amazônia,Rondônia,Natural,87.19327307
2019-11-01,Amazônia,Rondônia,Antrópico,696.2020454
2019-11-01,Amazônia,Rondônia,Antrópico,1999.959264
2019-11-01,Amazônia,Rondônia,Antrópico,9462.193393
2019-11-01,Amazônia,Rondônia,Antrópico,0.611050348
2019-11-01,Amazônia,Rondônia,Natural,18.16092803
2019-11-01,Amazônia,Rondônia,Natural,2495.725538
2019-11-01,Amazônia,Rondônia,Natural,517.3775315
2019-11-01,Amazônia,Rondônia,Natural,2647.798685
2019-11-01,Amazônia,Rondônia,Natural,439.0422771
2019-11-01,Amazônia,Rondônia,Natural,8.785551996
2019-10-01,Amazônia,Rondônia,Antrópico,834.400299
2019-10-01,Amazônia,Rondônia,Antrópico,2537.074793
2019-10-01,Amazônia,Rondônia,Antrópico,57780.71821
2019-10-01,Amazônia,Rondônia,Natural,47.91505013
2019-10-01,Amazônia,Rondônia,Natural,7253.712106
2019-10-01,Amazônia,Rondônia,Natural,1066.845768
2019-10-01,Amazônia,Rondônia,Natural,6271.798596
2019-10-01,Amazônia,Rondônia,Natural,3830.69889
2019-10-01,Amazônia,Rondônia,Natural,153.4048496
2019-09-01,Amazônia,Rondônia,Antrópico,789.9463501
2019-09-01,Amazônia,Rondônia,Antrópico,1823.415085
2019-09-01,Amazônia,Rondônia,Antrópico,150696.7716
2019-09-01,Amazônia,Rondônia,Antrópico,0.175835162
2019-09-01,Amazônia,Rondônia,Natural,78.70541977
2019-09-01,Amazônia,Rondônia,Natural,17341.26028
2019-09-01,Amazônia,Rondônia,Natural,3446.412171
2019-09-01,Amazônia,Rondônia,Natural,5658.154833
2019-09-01,Amazônia,Rondônia,Natural,15545.1431
2019-09-01,Amazônia,Rondônia,Natural,215.77022
2019-04-01,Amazônia,Roraima,Antrópico,0.625781073
2019-04-01,Amazônia,Roraima,Antrópico,772.8741454
2019-04-01,Amazônia,Roraima,Antrópico,42.40122797
2019-04-01,Amazônia,Roraima,Antrópico,65918.99025
2019-04-01,Amazônia,Roraima,Antrópico,191.016769
2019-04-01,Amazônia,Roraima,Antrópico,0.178359937
2019-04-01,Amazônia,Roraima,Natural,8751.322189
2019-04-01,Amazônia,Roraima,Natural,135443.0718
2019-04-01,Amazônia,Roraima,Natural,612.7099554
2019-04-01,Amazônia,Roraima,Natural,8602.319238
2019-04-01,Amazônia,Roraima,Natural,106195.2582
2019-04-01,Amazônia,Roraima,Natural,90.21252762
2019-08-01,Amazônia,Roraima,Antrópico,0.178560577
2019-08-01,Amazônia,Roraima,Antrópico,4.196182825
2019-08-01,Amazônia,Roraima,Antrópico,366.029054
2019-08-01,Amazônia,Roraima,Natural,1.430218707
2019-08-01,Amazônia,Roraima,Natural,79.27692245
2019-08-01,Amazônia,Roraima,Natural,37.98891383
2019-08-01,Amazônia,Roraima,Natural,19.12844541
2019-08-01,Amazônia,Roraima,Natural,652.8186185
2019-08-01,Amazônia,Roraima,Natural,90.84211188
2019-12-01,Amazônia,Roraima,Antrópico,177.6536415
2019-12-01,Amazônia,Roraima,Antrópico,250.0781338
2019-12-01,Amazônia,Roraima,Natural,4.556348999
2019-12-01,Amazônia,Roraima,Natural,63.70552597
2019-12-01,Amazônia,Roraima,Natural,3.664864166
2019-12-01,Amazônia,Roraima,Natural,284.946644
2019-12-01,Amazônia,Roraima,Natural,4429.479344
2019-12-01,Amazônia,Roraima,Natural,21.66390352
2019-02-01,Amazônia,Roraima,Antrópico,0.268191583
2019-02-01,Amazônia,Roraima,Antrópico,2588.444238
2019-02-01,Amazônia,Roraima,Antrópico,130.2658481
2019-02-01,Amazônia,Roraima,Antrópico,22983.95874
2019-02-01,Amazônia,Roraima,Antrópico,46.2572624
2019-02-01,Amazônia,Roraima,Natural,368.9526595
2019-02-01,Amazônia,Roraima,Natural,6176.711001
2019-02-01,Amazônia,Roraima,Natural,488.7734248
2019-02-01,Amazônia,Roraima,Natural,16351.6311
2019-02-01,Amazônia,Roraima,Natural,233982.8102
2019-02-01,Amazônia,Roraima,Natural,346.9621658
2019-01-01,Amazônia,Roraima,Antrópico,3163.075206
2019-01-01,Amazônia,Roraima,Antrópico,63.47530112
2019-01-01,Amazônia,Roraima,Antrópico,4272.037613
2019-01-01,Amazônia,Roraima,Antrópico,40.17795841
2019-01-01,Amazônia,Roraima,Natural,171.943853
2019-01-01,Amazônia,Roraima,Natural,1881.973378
2019-01-01,Amazônia,Roraima,Natural,149.0510572
2019-01-01,Amazônia,Roraima,Natural,23206.42277
2019-01-01,Amazônia,Roraima,Natural,254169.1906
2019-01-01,Amazônia,Roraima,Natural,999.9645378
2019-07-01,Amazônia,Roraima,Antrópico,1.428939087
2019-07-01,Amazônia,Roraima,Antrópico,37.34812219
2019-07-01,Amazônia,Roraima,Natural,4.020938916
2019-07-01,Amazônia,Roraima,Natural,30.8261185
2019-07-01,Amazônia,Roraima,Natural,1.162159583
2019-07-01,Amazônia,Roraima,Natural,1.340953369
2019-07-01,Amazônia,Roraima,Natural,12.40636597
2019-06-01,Amazônia,Roraima,Antrópico,86.21898107
2019-06-01,Amazônia,Roraima,Natural,6.613971802
2019-06-01,Amazônia,Roraima,Natural,235.5328961
2019-06-01,Amazônia,Roraima,Natural,16.14567598
2019-06-01,Amazônia,Roraima,Natural,288.0494589
2019-06-01,Amazônia,Roraima,Natural,3.299397052
2019-05-01,Amazônia,Roraima,Antrópico,31.10937521
2019-05-01,Amazônia,Roraima,Antrópico,398.296953
2019-05-01,Amazônia,Roraima,Antrópico,60.4467685
2019-05-01,Amazônia,Roraima,Antrópico,56694.52257
2019-05-01,Amazônia,Roraima,Antrópico,2.232413721
2019-05-01,Amazônia,Roraima,Natural,2325.710254
2019-05-01,Amazônia,Roraima,Natural,38213.24638
2019-05-01,Amazônia,Roraima,Natural,332.7693226
2019-05-01,Amazônia,Roraima,Natural,1223.723237
2019-05-01,Amazônia,Roraima,Natural,19018.01416
2019-05-01,Amazônia,Roraima,Natural,8.296725787
2019-03-01,Amazônia,Roraima,Antrópico,5.452921259
2019-03-01,Amazônia,Roraima,Antrópico,951.1278163
2019-03-01,Amazônia,Roraima,Antrópico,186.4020545
2019-03-01,Amazônia,Roraima,Antrópico,102231.8235
2019-03-01,Amazônia,Roraima,Antrópico,63.93826949
2019-03-01,Amazônia,Roraima,Antrópico,0.089230353
2019-03-01,Amazônia,Roraima,Natural,8824.279853
2019-03-01,Amazônia,Roraima,Natural,176669.0027
2019-03-01,Amazônia,Roraima,Natural,1664.711141
2019-03-01,Amazônia,Roraima,Natural,12157.53164
2019-03-01,Amazônia,Roraima,Natural,188370.0261
2019-03-01,Amazônia,Roraima,Natural,276.2782066
2019-11-01,Amazônia,Roraima,Antrópico,184.8203239
2019-11-01,Amazônia,Roraima,Antrópico,6.158094971
2019-11-01,Amazônia,Roraima,Antrópico,261.2695632
2019-11-01,Amazônia,Roraima,Natural,3.481847321
2019-11-01,Amazônia,Roraima,Natural,75.95100243
2019-11-01,Amazônia,Roraima,Natural,11.88735643
2019-11-01,Amazônia,Roraima,Natural,854.9689315
2019-11-01,Amazônia,Roraima,Natural,11776.75095
2019-11-01,Amazônia,Roraima,Natural,38.06896664
2019-10-01,Amazônia,Roraima,Antrópico,34.90544385
2019-10-01,Amazônia,Roraima,Antrópico,34.72820831
2019-10-01,Amazônia,Roraima,Antrópico,115.2068723
2019-10-01,Amazônia,Roraima,Antrópico,0.267903351
2019-10-01,Amazônia,Roraima,Natural,3.124834906
2019-10-01,Amazônia,Roraima,Natural,45.80949782
2019-10-01,Amazônia,Roraima,Natural,0.35755
2019-10-01,Amazônia,Roraima,Natural,336.3440481
2019-10-01,Amazônia,Roraima,Natural,3309.52253
2019-10-01,Amazônia,Roraima,Natural,10.25226806
2019-09-01,Amazônia,Roraima,Antrópico,166.1557711
2019-09-01,Amazônia,Roraima,Natural,4.376266107
2019-09-01,Amazônia,Roraima,Natural,107.3860054
2019-09-01,Amazônia,Roraima,Natural,11.43707018
2019-09-01,Amazônia,Roraima,Natural,50.71525609
2019-09-01,Amazônia,Roraima,Natural,427.0953655
2019-04-01,Amazônia,Tocantins,Antrópico,11.27084274
2019-04-01,Amazônia,Tocantins,Antrópico,132.1897842
2019-04-01,Amazônia,Tocantins,Natural,0.445093787
2019-04-01,Amazônia,Tocantins,Natural,0.089020044
2019-04-01,Amazônia,Tocantins,Natural,3.285543884
2019-04-01,Amazônia,Tocantins,Natural,6.48185799
2019-08-01,Amazônia,Tocantins,Antrópico,206.49129
2019-08-01,Amazônia,Tocantins,Antrópico,5.835399805
2019-08-01,Amazônia,Tocantins,Antrópico,9095.317275
2019-08-01,Amazônia,Tocantins,Natural,0.355745831
2019-08-01,Amazônia,Tocantins,Natural,1085.037736
2019-08-01,Amazônia,Tocantins,Natural,114.1999401
2019-08-01,Amazônia,Tocantins,Natural,71.18756469
2019-08-01,Amazônia,Tocantins,Natural,838.5177149
2019-08-01,Amazônia,Tocantins,Natural,106.9411743
2019-12-01,Amazônia,Tocantins,Antrópico,66.22616049
2019-12-01,Amazônia,Tocantins,Antrópico,1.687547333
2019-12-01,Amazônia,Tocantins,Antrópico,1793.306621
2019-12-01,Amazônia,Tocantins,Natural,424.0944071
2019-12-01,Amazônia,Tocantins,Natural,13.58213152
2019-12-01,Amazônia,Tocantins,Natural,29.24855721
2019-12-01,Amazônia,Tocantins,Natural,65.47560911
2019-12-01,Amazônia,Tocantins,Natural,20.49952729
2019-02-01,Amazônia,Tocantins,Antrópico,83.58521772
2019-02-01,Amazônia,Tocantins,Antrópico,1.863355145
2019-02-01,Amazônia,Tocantins,Antrópico,251.0228884
2019-02-01,Amazônia,Tocantins,Natural,4.27146319
2019-02-01,Amazônia,Tocantins,Natural,3.023997778
2019-02-01,Amazônia,Tocantins,Natural,2.039777167
2019-02-01,Amazônia,Tocantins,Natural,6.65243783
2019-02-01,Amazônia,Tocantins,Natural,0.972771002
2019-01-01,Amazônia,Tocantins,Antrópico,37.81757853
2019-01-01,Amazônia,Tocantins,Antrópico,679.1873229
2019-01-01,Amazônia,Tocantins,Natural,46.2028906
2019-01-01,Amazônia,Tocantins,Natural,2.931463635
2019-01-01,Amazônia,Tocantins,Natural,3.914890906
2019-01-01,Amazônia,Tocantins,Natural,30.72216562
2019-01-01,Amazônia,Tocantins,Natural,9.500582831
2019-07-01,Amazônia,Tocantins,Antrópico,85.89717275
2019-07-01,Amazônia,Tocantins,Antrópico,88.62246227
2019-07-01,Amazônia,Tocantins,Antrópico,1108.706035
2019-07-01,Amazônia,Tocantins,Natural,0.089022363
2019-07-01,Amazônia,Tocantins,Natural,39.06041298
2019-07-01,Amazônia,Tocantins,Natural,63.23171725
2019-07-01,Amazônia,Tocantins,Natural,98.3465631
2019-07-01,Amazônia,Tocantins,Natural,172.0420709
2019-07-01,Amazônia,Tocantins,Natural,100.3265418
2019-06-01,Amazônia,Tocantins,Antrópico,43.3220732
2019-06-01,Amazônia,Tocantins,Antrópico,1.420592285
2019-06-01,Amazônia,Tocantins,Antrópico,1502.729139
2019-06-01,Amazônia,Tocantins,Natural,0.355079468
2019-06-01,Amazônia,Tocantins,Natural,56.44595941
2019-06-01,Amazônia,Tocantins,Natural,48.05778248
2019-06-01,Amazônia,Tocantins,Natural,67.97806481
2019-06-01,Amazônia,Tocantins,Natural,121.5700019
2019-06-01,Amazônia,Tocantins,Natural,33.38731208
2019-05-01,Amazônia,Tocantins,Antrópico,3.726305457
2019-05-01,Amazônia,Tocantins,Antrópico,192.9484384
2019-05-01,Amazônia,Tocantins,Natural,12.93083046
2019-05-01,Amazônia,Tocantins,Natural,5.040853491
2019-05-01,Amazônia,Tocantins,Natural,8.520230725
